subject_id,condition,label,file,window_start,pac_EEG Fp1,gamma_amp_EEG Fp1,pac_EEG Fp2,gamma_amp_EEG Fp2,pac_EEG F3,gamma_amp_EEG F3,pac_EEG F4,gamma_amp_EEG F4,pac_EEG F7,gamma_amp_EEG F7,pac_EEG F8,gamma_amp_EEG F8,pac_EEG C3,gamma_amp_EEG C3,pac_EEG C4,gamma_amp_EEG C4,pac_EEG Fz,gamma_amp_EEG Fz,pac_EEG Cz,gamma_amp_EEG Cz
Subject07,rest,0,Subject07_1.edf,142.0,0.0020361976264110337,1.462034524795078,0.0012238495736008968,1.5190425488510826,0.0012134478956514808,1.3310204408815645,0.002058392512475424,1.271256612760309,0.0006865487736911194,1.2886760227050995,0.0008509478473584562,1.3363388646130434,0.0010825957599856517,1.5975980872753006,0.0006557549143664111,1.2874308117671949,0.00176589214179746,1.046449931830198,0.0014827280265311998,1.2174959028624068
Subject07,rest,0,Subject07_1.edf,144.0,0.0013610795140181415,1.4917039666209406,0.0008494310946927551,1.6314882849428916,0.0004893240609370821,1.3012593272281496,0.0023628755486844516,1.3055958919591444,0.0018866620972064125,1.3054393763304966,0.0003859726307476618,1.4578775397415449,0.0022022511736680805,1.387497981370243,0.0008093012736923294,1.2811350966221136,0.001089289643341019,1.0637203582719377,0.0009021781503331898,1.1531093412696547
Subject07,rest,0,Subject07_1.edf,146.0,0.0005412311525233997,1.5275337430310088,0.0018106197664604124,1.6331873849638614,0.0005951775951619998,1.3178710428871145,0.0011193935606519055,1.3668349691795791,0.0018758234328897104,1.3207798395552681,0.0021482500272348728,1.4599489045970182,0.0009689059111273075,1.4225875955206053,0.0008027511488470561,1.2563997925564936,0.0010546023351396532,1.077750713429576,0.0008821378961750086,1.147188249334253
Subject07,rest,0,Subject07_1.edf,148.0,0.001230075458771296,1.8121241519737505,0.0024662163632570037,1.942149633447813,0.0023832527970557038,1.6652359240455032,0.003751544354114445,1.6465660861860096,0.0016200204965162775,1.508384485905427,0.002497279460504307,1.6639638913792372,0.0005387716719681718,1.7735541875923386,0.0004512025739462747,1.5607641693139713,0.0019616981334003333,1.1647863895114197,0.0005869877105113377,1.3502484172848528
Subject07,rest,0,Subject07_1.edf,150.0,0.0004179650835687482,1.7570116865961531,0.00118550600601382,1.9383692291326935,0.0002641528471293799,1.5980453882711385,0.001006272873978298,1.5542753574282633,0.0011129920812829137,1.3647401739635152,0.0006877905946374521,1.636975924227996,0.0011751040872787072,1.7826800704344001,0.0011742622649721054,1.5667507267114156,0.0018231511972839995,1.0997974666521904,0.00021767524030827398,1.3670052335775968
Subject07,rest,0,Subject07_1.edf,152.0,0.0007382941615543802,1.716072972248324,0.0015291763039550102,1.7864689365668,0.0004763196089296513,1.4239099660979024,0.0009006271298577406,1.4528319703277561,0.002374262858412849,1.4092974700371463,0.0003149580950055714,1.46271210993489,0.0011531118758147032,1.6505694049161141,0.0010564239238364864,1.3879670779871167,0.0030725206800731944,1.019804679254589,0.0020460700406709853,1.2665087983984635
Subject07,rest,0,Subject07_1.edf,154.0,0.0007593077313342454,1.824334345294707,0.0014281267618908948,1.7526002752989127,0.0005134535212191404,1.4422367202077646,0.0018142481134947402,1.470584785523028,0.0018642292539443259,1.5880412532970776,0.0012407746433803777,1.435916632005069,0.0017966709728117868,1.8272966145237886,0.0008203394605603476,1.3734413029076682,0.0005279088975089349,1.057256181076413,0.0013293291380559694,1.3594091461086564
Subject07,rest,0,Subject07_1.edf,156.0,0.0011522423008772124,1.713538099492635,0.0012078380666961709,1.7133115819939446,0.0004221766847823193,1.5582918173157807,0.00064644392519794,1.5035159778968894,0.0016512671387757568,1.5934991206015232,0.0003312798089168856,1.3887963634059963,0.0011334411486047381,1.8218596373891667,0.0008526836081818543,1.4615519444706337,0.0018034126977646019,1.1275588130914362,0.0008907516133718848,1.3267934112820525
Subject07,rest,0,Subject07_1.edf,158.0,0.0005287801266975079,1.6102317918742828,0.0004499747671866594,1.7027745909987486,0.0003234400435436804,1.5423281781253346,0.0011566650073327458,1.480556573679395,0.001399438700646829,1.4787338738371847,0.000671227700031535,1.4868449806649309,0.000706065956992293,1.5669872864951917,0.001986968628548356,1.4151203697676058,0.001306424670938776,1.1018904449593847,0.0021377591855262904,1.2595408084256938
Subject07,rest,0,Subject07_1.edf,160.0,0.0008947595838037518,1.6348524310999664,0.0014464003163584744,1.614034223496832,0.0020261782125654804,1.2967820734511246,0.0024084887171051802,1.3731835312544818,0.0009018184708412272,1.3850115187596534,0.0017380559821724463,1.420288294502989,0.0008510083196315794,1.4168910828936114,0.000775591786574759,1.4625427412689065,0.0026904366339241988,1.077648265287268,0.0013803685964612802,1.3019345290391882
Subject07,rest,0,Subject07_1.edf,162.0,0.0021218457893571116,1.4075800632993276,0.00073664857897626,1.4344846365861,0.001948563460632157,1.172177527833753,0.0013136170895261573,1.276413250936223,0.0007245422589362194,1.2638869397887824,0.00023493019313840596,1.2769116064580313,0.0023087642449295138,1.3453748902124263,0.0004954402888918748,1.4567189055404632,0.00041358099977215453,1.0895852339734438,0.0006461647265882961,1.2508255449794736
Subject07,rest,0,Subject07_1.edf,164.0,0.001196443030280694,1.529423765817894,0.0018089785121706825,1.5096258378820926,0.0011521594819944656,1.4712353278255723,0.0015537953816304258,1.4257139400167052,0.002759583712564274,1.4177132228661384,0.0009455740509421799,1.3573606192605414,0.00042178644781399314,1.6819852579332877,0.0013586984255835512,1.386470500357073,0.0003343329590566134,1.1423595037616587,0.0011224348288837397,1.2526157095133876
Subject07,rest,0,Subject07_1.edf,166.0,0.0015435102458594095,1.7548974636927535,0.0009270729999365596,1.6904223271034287,0.001989927074686738,1.5031270842937576,0.002671196478869105,1.3823127103906527,0.0012554789974028244,1.5737321409251939,0.0009792051848944016,1.3423305742457878,0.0013849081707941351,1.7526750755532217,0.0007051049460605088,1.4759179111204876,0.0022965865181713806,1.1045146322855972,0.0005056083036350385,1.2883289493990828
Subject07,rest,0,Subject07_1.edf,168.0,0.0016340119811818392,1.567744537051562,0.0007087674176638267,1.6594178863927849,0.0050462700098773995,1.2768810601249927,0.0019238067205208237,1.2222795142251968,0.0017498732908989376,1.3602475222167503,0.0004296834861467236,1.2759906700194275,0.0011586601719134873,1.6018283743879977,0.0008530121873702191,1.402058321776362,0.0035636813545036456,1.0902366566528694,0.0005473038285186767,1.2789216630209805
Subject07,rest,0,Subject07_1.edf,170.0,0.0005763023227729076,1.5455063230778188,0.003096853947508808,1.6886964209679136,0.0008920995639680433,1.3831357174129075,0.0009256973075266872,1.3665494079982718,0.0011957195114232974,1.4009400364469664,0.00014192586689176217,1.4323970368936099,0.00283851790343103,1.6042691116882393,0.0016828767286533256,1.2803290735386663,0.0010748140316627019,1.1073550547442252,0.002165479582301003,1.2198453929351476
Subject07,rest,0,Subject07_1.edf,172.0,0.0009724569616288792,1.587603073832777,0.0006783590140342618,1.7425323124124745,0.0012276708606822756,1.3865169932300867,0.0011632208276601173,1.370058542305121,0.0007110223938713533,1.4565852542784137,0.002865379051817156,1.5788906029384935,0.003983187665063152,1.456862952452529,0.0016974247573201537,1.2893204378783347,0.0007806151581066988,1.0697522957609307,0.000874929594529605,1.174851951928685
Subject07,rest,0,Subject07_1.edf,174.0,0.0024549298522051973,1.4766026286015608,0.0032640918048167603,1.6277628209621295,0.0008353554547837743,1.3732591621120316,0.000523724496480269,1.3236783654901998,0.00292740108492391,1.3330644316404165,0.0014384454085722516,1.4511046417368092,0.0010100099231699013,1.3834070114731793,0.0010832240087826782,1.3333471078016443,0.0014207090184038234,1.1351033124831198,0.002592054225219264,1.2246350066552005
Subject07,rest,0,Subject07_1.edf,176.0,0.0014186531735392077,1.5333061432910313,0.002070193710427336,1.638282616710253,0.0009496227156505736,1.5321772270495522,0.0020633758323196374,1.3569185278341762,0.0010823686618187606,1.4251302718586547,0.0015865711031333688,1.3479753041692317,0.00038297508388833603,1.428178589161792,0.001020680348285046,1.2845224882043935,0.002050648490378344,1.1464821459402188,0.002239003984943224,1.2484211559310463
Subject07,rest,0,Subject07_1.edf,178.0,0.008340862352102157,0.8107083404005696,0.005243920227567828,0.8799709321381943,0.009028686952887393,0.8161325508005047,0.0052165182148201355,0.7265139594684432,0.003759281148135917,0.8340674382619043,0.004152298868785827,0.6628659757680438,0.008051256905997398,0.7648638224682255,0.004934355231531046,0.6499992719881115,0.009440755733858339,0.5946002678912905,0.008685785555724763,0.643528568650128
Subject07,workload,1,Subject07_2.edf,0.0,0.0016193955492464242,1.518914829596803,0.002107199629824257,2.3623075004558016,0.0005311433573724083,1.503024625412172,0.00128236870111939,1.788478895806778,0.0014201418322480877,1.4454676570929077,0.0012242891018355748,2.7428087480179677,0.0021393813159499855,1.7033174396843531,0.001014753472611527,1.353723761656454,0.0010625414962955615,1.2055003374408428,0.0017414279729320165,1.2346009056737812
Subject07,workload,1,Subject07_2.edf,2.0,0.00041419140037216013,1.5016635432159147,0.0028991881315093794,2.3169450960295,0.0006842155311947359,1.4462043116722003,0.0012438103137312868,1.7580579307057267,0.0031770626371214047,1.462521007576544,0.0014037536406153483,2.6717812333476596,0.00042055799312628385,1.6841231705914372,0.0024230245952591156,1.4244190192913344,0.0006187040332978123,1.2132638011849493,0.0007197164629825798,1.3132788028946418
Subject07,workload,1,Subject07_2.edf,4.0,0.0015026356039419667,1.673853967911192,0.005168676591358302,2.4507480916370676,0.0014231732480263868,1.5280094793276098,0.0012600449015122855,1.9118574654953713,0.0005173040813392337,1.3425609588029177,0.0012412615933526587,2.8477509699394576,0.0006879437157107691,1.7009850548877243,0.001182216158712254,1.5256090251369467,0.0014926985468906348,1.296958691750436,0.0008751578635894544,1.3334850732234347
Subject07,workload,1,Subject07_2.edf,6.0,0.0014239326713254509,1.6108269890633524,0.002257877787833461,2.518120728343079,0.0009474643873044212,1.4745546759396042,0.00031287218949271374,1.8222071572396967,0.0007594699498608876,1.3107021585592273,0.0011673975867116566,2.9159638373244787,0.001116110625613731,1.5508132984005265,0.0006506466789901983,1.433010398268406,0.0011555499896518631,1.2170704721639076,0.0010804832621897928,1.220247043741315
Subject07,workload,1,Subject07_2.edf,8.0,0.0002660546351087572,1.4952291198961074,0.00013938257735471762,2.399005547024035,0.0002883937733197099,1.558086046291327,0.0007331900772021867,1.8337504127766988,0.0016302676002004077,1.3651224615469881,0.0021462793558885028,2.7852487836487043,0.001056516363663962,1.5681538182395693,0.0003095414173644014,1.5127991329517403,0.001744100277992272,1.0851027059595961,0.0013698981080526363,1.1253511666467901
Subject07,workload,1,Subject07_2.edf,10.0,0.0005574322649682497,1.5466946236007564,0.00031645741930613297,2.690113503457128,0.0018990449331133016,1.6258474770168765,0.0005665280778988428,1.9316129553311225,0.0007909648114148636,1.3318236698668637,0.0003008008499847841,3.181975726152089,0.002604158512357475,1.7160560165502152,0.0007751416961058569,1.6792577326241913,0.0015695558069632398,1.0712428448467968,0.0009322887102183547,1.081998554948706
Subject07,workload,1,Subject07_2.edf,12.0,0.001191801604815323,1.6547375661611192,0.0008246794919290091,2.693937726783059,0.0012318687416408582,1.7457936670495668,0.0005257138767731088,2.0112260468072156,0.0009414955118430249,1.2764329359716913,0.0006333862813786408,2.945477674088373,0.002837431617025768,1.9891375655932162,0.000244336708824204,1.7717864224923727,0.00015652443011218606,1.3549339853065043,0.0007055028336667383,1.387907530106533
Subject07,workload,1,Subject07_2.edf,14.0,0.004299260350312638,1.831543042815594,0.0014755920761905913,2.4855983777155597,0.0008166260155914085,1.9096078767745912,0.0007551905646220431,2.1275832287329983,0.0009624137784423354,1.4505829211953118,0.0004525096482591496,2.677890929314808,0.001921299682056103,2.225640689644952,0.0012590151812169326,1.6918393981655149,0.0007017376699355061,1.4298443390968474,0.002410981352986777,1.471479822789319
Subject07,workload,1,Subject07_2.edf,16.0,0.0029764185383899726,1.7569902222083045,0.0004303536685032424,2.334735947180972,0.0005933086699663607,1.7005775395123193,0.0008705351933861733,1.7776898584479182,0.003137913629652425,1.5453808911178304,0.0007850385515614626,2.3799128080581,0.001800372297826767,1.9253714162860218,0.0010065179079769367,1.3916674148596233,0.0009168300384770845,1.2158585545416243,0.0010476675314114092,1.2988597200072343
Subject07,workload,1,Subject07_2.edf,18.0,0.0009551187292241015,1.6107667681028743,0.0006350687481146764,2.3636090123199875,0.0007012719129075671,1.6915728817787212,0.00046769231643091063,1.8193734890735362,0.003540984539262393,1.5136632501968381,0.0009319884657970909,2.3422740252184857,0.0011580943356443482,1.7797855132284721,0.0010538590935871683,1.4037701341408144,0.0017605250059458553,1.261609006982928,0.002055254290023273,1.314251834193442
Subject07,workload,1,Subject07_2.edf,20.0,0.001303451930043626,1.6614398663355865,0.0017796333177808967,2.4745787244342665,0.0003263471719953664,1.6709337961850819,0.0006620067690047285,1.9493609891908055,0.0010792044996688153,1.5741913682195732,0.0002992496484802169,2.5240405579105727,0.00075179550124563,1.7656517906156382,0.001435915527328766,1.616748062480375,0.0007303982731702752,1.3504679084694866,0.0013505785287246165,1.3699007999890465
Subject07,workload,1,Subject07_2.edf,22.0,0.0018532651205178964,1.638373673707606,0.0006260170714968988,2.634540411677114,0.0006133382455606704,1.6405578763443867,0.0013267147696870345,1.861558198578246,0.0009244546188944792,1.593861168552311,0.0002460714494875596,2.4680343668561826,0.000883089328612761,1.765413355341075,0.000298607951273867,1.5341721652002365,0.000805511622572124,1.3710931782640414,0.0009887319232722328,1.329170262060028
Subject07,workload,1,Subject07_2.edf,24.0,0.0011394993263894333,1.6552560711019135,0.000979367853128449,2.786153037258386,0.0008322385258051382,1.8922913546783167,0.0006380286979775689,2.0032615864142973,0.001396778686585535,1.663958145059374,0.00034400470661285565,2.6046098489345484,0.00211819238494057,1.929326057290887,0.001699022386808363,1.5992644743656605,0.0009517414213360327,1.4875538912693873,0.0013272942762830567,1.4035544341447128
Subject07,workload,1,Subject07_2.edf,26.0,0.0007859524967822647,1.676375707221307,0.00038922413725325555,2.6359475932613603,0.0011247164285336432,1.8469589016392984,0.001537546923240717,2.027709666687131,0.0021643636855448985,1.6301678211841626,0.0018556923652794464,2.441841833204865,0.001861406947223158,1.8847955564022392,0.0020068086709465857,1.7248513135277317,0.0010643661081421755,1.5541624220352455,0.0009286334532421579,1.5215915969363158
Subject07,workload,1,Subject07_2.edf,28.0,0.0015868056121553025,1.7536163431768579,0.0010969519743241906,2.6446263394514062,0.0007041377945225852,1.694830668427246,0.001370045138788856,2.0108730227772114,0.002170394078163444,1.570398506484044,0.0023007922869125006,2.363092833099824,0.0005143042815137764,1.7640507832924173,0.0006570433976591356,1.6423686849975756,0.0011697960940931433,1.5097207107736768,0.001316588675834774,1.4787516806391987
Subject07,workload,1,Subject07_2.edf,30.0,0.0009000719380468137,1.8489369619857452,0.0006331541671764957,2.8111318067312183,0.00040142950447331834,1.7571256028966487,0.00032608737372088743,2.0560945806628466,0.0005609398092145749,1.5846531180165144,0.0011828764302998424,2.610307796767216,0.0006581996125921298,1.8451597679963148,0.0016594835243878441,1.653485834454923,0.0033652254432166005,1.4400139815761153,0.0032082064535905526,1.4293722170397123
Subject07,workload,1,Subject07_2.edf,32.0,0.0007808554717447534,1.7934950684670943,0.0017863760077272994,3.045025345408716,0.0006877438114421187,1.787385902711027,0.0017402532175011197,2.0357729597288605,0.000645165024057672,1.6311173856780494,0.0007621705631311302,2.6540821063949385,0.00032652907574754863,1.7905854624831254,0.0009002328438349836,1.5759167133762029,0.003586263392747245,1.3044857639245637,0.0017512727711470407,1.238722360214397
Subject07,workload,1,Subject07_2.edf,34.0,0.005122368823581463,1.631774487486954,0.0008827010377450583,2.8614663579163246,0.0024243639293095995,1.8678315961612406,0.0027571311479469953,1.9482156888357531,0.0009401139534007865,1.5194399562176373,0.0010343762322215647,2.4178173465675776,0.001979396221589798,1.762179089536429,0.0005541031252718358,1.4821168403474845,0.0026918769869893693,1.2886978241538036,0.0018962000039066005,1.2119379226740632
Subject07,workload,1,Subject07_2.edf,36.0,0.0013335680666803952,1.656769566064896,0.0017535004802412735,2.2572740954951507,0.0005999207007217982,1.633148133919038,0.0020032849239529603,1.6387994638815528,0.0006809991405279719,1.5493386795129254,0.0006149262867792279,2.024143008369965,0.00010777945268365326,1.801354790301695,0.0004686513623811815,1.4606138866560532,0.0008702651524498247,1.2996297172220894,0.0002902603104517623,1.3162146272662059
Subject07,workload,1,Subject07_2.edf,38.0,0.0005700057034833318,1.845746603368948,0.0007828710925843374,2.2475034342551043,0.000574394726099228,1.4685432419595645,0.0015050212901546304,1.5454182166604409,0.0005438583421176986,1.5890205533729982,0.00195538101459689,1.9431551337357755,0.000714663272503969,1.656591305027109,0.0031426038916352113,1.4221197084759791,0.0015448314208805752,1.2877180461678088,0.0019039934575881686,1.301258986965735
Subject07,workload,1,Subject07_2.edf,40.0,8.026385553429497e-05,1.7078253662235443,0.000779276537322325,2.314472398759905,0.0006289475335198611,1.6372119348732885,0.0010685985565266145,1.6538745980869467,0.000868713131352206,1.5067328219920997,0.001493291401228681,2.245832321035438,0.0006544521364395269,1.4777697798462286,0.0013256516319448727,1.3432774914546137,0.0008843948392518764,1.4258263665439053,0.0017208418357403242,1.2555536432474355
Subject07,workload,1,Subject07_2.edf,42.0,0.0007854335521904156,1.5440733629016337,0.0027084601480997037,2.417899592698183,0.0005785818723779625,1.6087771891005664,0.0005069804758161072,1.5571491679845277,0.0017057509926362202,1.4572499303906254,0.0010644505341505254,2.1438521549831737,0.0012975383499363633,1.4355811396633693,0.0008652292035094669,1.2472949602393641,0.00034744225864311165,1.4030322983929244,0.0006125581625901261,1.2346561745690796
Subject07,workload,1,Subject07_2.edf,44.0,0.0004209522140302751,1.7392992719860765,0.0021200729640127283,2.5175358916821553,0.00042523631020546804,1.565623271866324,0.0006858141746019553,1.658137430672859,0.00024356121312660983,1.618306300738353,0.0014894097655938114,2.0868026079724036,0.0016460335696656754,1.6692915249291818,0.0008881247679820445,1.405134003312844,0.0003341923446417306,1.3790320867590464,0.0013878167277222566,1.3273031445309715
Subject07,workload,1,Subject07_2.edf,46.0,0.0017495202267421124,1.6702939607502585,0.0003804529282794667,2.356328697092469,0.0008649376602610167,1.5235953357327907,0.00086359545293833,1.6272614427441408,0.00032862580802943745,1.5764225203745021,0.000850369241686493,2.141458972478741,0.0012674943675076088,1.719225454828315,0.0007577432641480109,1.5018026207082666,0.0015218687312055835,1.3026998733750632,0.0032009006166194196,1.3463006464069918
Subject07,workload,1,Subject07_2.edf,48.0,0.0014048582589985844,1.3458916892311235,0.0007079084473823719,2.1504958664274523,0.0028240514411195356,1.3104257630218044,0.0004324491937983559,1.4270543165270884,0.0004591740816969248,1.263185129956995,0.0019479156611898786,1.854173163672045,0.001963020641813456,1.3808238900704906,0.0020753004085973283,1.3445007558031894,0.0009022724406762368,1.1341995237427596,0.003236791749186052,1.2132262461124583
Subject07,workload,1,Subject07_2.edf,50.0,0.0017565784857700973,1.2990011472071037,0.0026911805088300766,2.037977456912401,0.0019164485508592556,1.3434807656587193,0.000976142322490674,1.430448644277936,0.0010927270508027226,1.2539358216442598,0.0021582942573690395,2.0307975465589587,0.0031305930130330296,1.3621545368708512,0.0025092771920889405,1.3541906294151551,0.0014275389513049238,1.0963848144953887,0.00316001516615255,1.1738383121751004
Subject07,workload,1,Subject07_2.edf,52.0,0.0007659577128864309,1.3667635825607987,0.0014171468954762303,1.9051474914435202,0.002727732634140505,1.4151683124059071,0.0027941561606928088,1.5134561147165,0.0016462657659985468,1.3164806713949497,0.000801764000883317,2.4181994871307375,0.0035767995696517917,1.4552615839768188,0.00197691062676917,1.4246115218861897,0.002301410109512293,1.1266424664030046,0.002018318944086728,1.177408446381311
Subject07,workload,1,Subject07_2.edf,54.0,0.0004542903977413894,1.4484105257613336,0.0034703640727426245,1.9747379832688676,0.0016208748026969363,1.3601381480025798,0.0010302345349698422,1.5281897149515549,0.0007998599250928123,1.3830027477245395,0.0022388827739858656,2.357375931035392,0.002455023814754075,1.4225195510790323,0.0016733434837767711,1.3466647118205863,0.00040639922937393044,1.1361527216330132,0.0016966724902589122,1.2000816420933575
Subject07,workload,1,Subject07_2.edf,56.0,0.000536438957608321,1.4721911585807532,0.0004074548334081251,2.030763436560949,0.00047620759127417055,1.3095431890505709,0.0009954729162481321,1.4061278980173137,0.000192894884419609,1.2786559994905242,0.0004982080096665496,2.0658345923757007,0.00045388994859299817,1.5196967665545342,0.0004642571218968572,1.2939903607258485,0.0007340751328325656,1.1208793774527719,0.000629028169512269,1.2809410835048984
Subject07,workload,1,Subject07_2.edf,58.0,0.01641150353689681,0.7275147701378645,0.0107692520016817,1.0965154292442036,0.010701180895942845,0.7256497392985493,0.010364468336362773,0.7849593155458854,0.005041946869709666,0.6059727437833597,0.0071184668539610715,1.0355967657919938,0.009264523687344732,0.7914972766996078,0.009870667714004503,0.7121353817896521,0.009556838942071228,0.6475006990202108,0.013744069333600905,0.7226292386148069
Subject08,rest,0,Subject08_1.edf,0.0,0.00037652412292209345,1.2817161087475264,0.0010461886835242914,1.4110235128247657,0.00118777530149222,1.012994866673204,0.00042775646907746193,1.224760351967888,0.0018255477850571387,0.8985221827957437,0.00030438610481518645,1.1619027258926597,0.0007915120143612684,0.9743875824205518,0.0007928666312440944,1.014117500136202,0.0010426188682543486,0.9994898886991498,0.0011876448120614839,1.07792446419825
Subject08,rest,0,Subject08_1.edf,2.0,0.0011512386518093343,1.2523593671828221,0.00012359157273864778,1.4130484336781473,0.001735088890734623,0.9715250530085052,0.0004352774357889381,1.176893052261089,0.003755088758854387,0.8588657676633908,0.0016346201754221818,1.274948977635173,0.0008600054372660595,1.0548020306959047,0.0006011758075000974,1.0584373384455958,0.0007896420954119755,0.9735816488497232,0.0011352884259299468,1.1259301915105817
Subject08,rest,0,Subject08_1.edf,4.0,0.00030695612253932,1.17341658556336,0.0011759786013762837,1.3621517433594057,0.00046433555303685304,0.8695789800576251,0.000963929367693869,1.0609152650949896,0.001857097958732607,0.7753330826873461,0.0004961216849509839,1.1751749356722248,0.00040399499674114375,0.9963619092229314,0.0003110591808458045,0.9924127861848705,0.0010227773971931593,0.8795177049135351,0.0006969321120729926,1.0736441543866422
Subject08,rest,0,Subject08_1.edf,6.0,0.0011861744778951144,1.2797742465925734,0.0050352041411384635,1.5218328578787395,0.0014160048634882677,0.8794864893209826,0.0013656984006044596,0.9892255448359847,0.0014469096124921986,0.860837617242929,0.003054607999325882,1.173197018502944,0.00042951640310609236,0.9966566862790337,0.0018872628628737566,0.9940444997035396,0.0022115050065356265,0.8626194040423742,0.002235201725846448,1.033780004121587
Subject08,rest,0,Subject08_1.edf,8.0,0.0006342116670396597,1.2917528121718116,0.0019288726897190968,1.5304605385493706,0.0005695229595140787,1.0156189650873875,0.0018577954789144534,1.0079095197468473,0.0004351231337174756,0.9552985363048693,0.002596807023240307,1.2033191704531883,0.0009284463472270478,1.1907492956606955,0.0006851048266395734,1.1000576504491715,0.0007237756944151456,0.9749645477230687,0.0008107129497656476,1.218508300671529
Subject08,rest,0,Subject08_1.edf,10.0,0.001083360106375142,1.1774224948865941,0.0017874971333042137,1.5834357768589276,0.0011214013250865032,1.0797713930392314,0.0011599518769597166,1.0641277020397375,0.0004975687862264357,0.8847439673308256,0.0012185093255625374,1.1592765123557633,0.0020396073240127404,1.296555704320192,0.0005016425547428263,1.1306733795080317,0.001232985242003279,1.0109133818737013,0.0015680923840162488,1.301980129463766
Subject08,rest,0,Subject08_1.edf,12.0,0.0010051555046942406,1.124143780220757,0.001799353772432088,1.58023478591525,0.00034188023862722673,1.0754313120485663,0.001231997183525617,1.1657845132676987,0.0005959705100289671,0.8440581461034885,0.0020724400315588797,1.050300595944289,0.001346321134822861,1.2506687197453843,0.0012890784979746363,1.169526523633232,0.0004186803218004269,1.0094781807873439,0.0015664716691066323,1.2873021605512782
Subject08,rest,0,Subject08_1.edf,14.0,0.00081108149908426,1.201839062362939,0.00041190148523694665,1.4737869412636586,0.0003019344713607057,1.0400041792679702,0.0018378253851044012,1.1357538228059596,0.001230620137161722,0.9320542237436762,0.003052856835459592,1.0472813607731541,0.0005139223425386614,1.087617641857533,0.0005074607772201377,1.108481059098232,0.0002227144951663453,0.9909482474581176,0.0009473803905040975,1.1862417351219252
Subject08,rest,0,Subject08_1.edf,16.0,0.0010480865800294667,1.2217242316284613,0.0006111574214525174,1.4452330186409807,0.0007780031874216361,0.9103265762527821,0.0003850718486566267,1.0672198328295013,0.0012664469151187183,0.9091736909091799,0.0008781214681883044,1.1364645222656045,0.0018185986782525941,0.9444404469864462,0.001254764927568613,1.0225133477687558,0.00046861196531076157,0.8659639574572799,0.0006139011328959211,0.9803164014058795
Subject08,rest,0,Subject08_1.edf,18.0,0.0009385317706153468,1.3289242654333848,0.00046592102633393644,1.447231050653121,0.0014563061530038245,0.9888068093768491,0.0013185856398208423,1.1406337859536755,0.0013051025035189458,0.8576548018455535,0.002429107932592431,1.2163952495452894,0.002977135004581645,1.0313370237130592,0.0016036910199465212,1.0780537250687288,0.0008977041019371288,0.9327022044569923,0.002339834158578904,1.0971244256430568
Subject08,rest,0,Subject08_1.edf,20.0,0.0029212826354081925,1.460006474226532,0.0009725655294819652,1.5099495771561826,0.0015590268125262497,1.0222138775495817,0.000460820292401766,1.1863727837018099,0.002035433572587067,0.9062527759057172,0.0008559445750498916,1.241035230538342,0.0020876881907993918,1.0595591568930975,0.0010509002747572877,1.0274695431590777,0.0018638281623317402,0.9662104651476318,0.0012634276049715008,1.126614078196159
Subject08,rest,0,Subject08_1.edf,22.0,0.0018845849748466768,1.3949890686943482,0.0029115174955691857,1.4445316900488951,0.0007546386214021357,0.942597533374397,0.0010325749554178322,1.003386052153635,0.001601436535208463,0.8217557689163659,0.0014187502479902016,1.0855790445958926,0.001178230374049603,1.0097341744660466,0.002713648812092278,0.8769948182271583,0.0011681585876166403,0.8452621595406422,0.0008284914171093719,0.988648263816796
Subject08,rest,0,Subject08_1.edf,24.0,0.0005456313465999919,1.3106060328016762,0.0007607638529037655,1.4196084578469095,0.0016338442897811363,0.9632394481873323,0.00039714788910419065,0.9263077798286463,0.0003787023125203985,0.8329465684279976,0.0006215835360420331,1.0584270931958746,0.001598303320700195,1.0117635232697806,0.0021901745901628158,0.8768346292630065,0.0014421833828959596,0.8746294454620436,0.0014501205077686338,1.0259294005798887
Subject08,rest,0,Subject08_1.edf,26.0,0.0014016165474380706,1.3680771384075434,0.0020511171124446862,1.3983793124222383,0.0008693497020023314,0.891279087910211,0.0009166015852259631,0.9389579277578618,0.000868985713617423,0.8874451364943599,0.000512577852647806,1.073244921624003,0.0032695699318646934,0.8980926588020429,0.0009238588717571121,0.8691218249931761,0.00044356928555331043,0.8869123348279122,0.0014465205664425246,0.9710396503126729
Subject08,rest,0,Subject08_1.edf,28.0,0.0001491179542849789,1.4181964498075106,0.0004132383521543272,1.55763656601957,0.001129087038747674,0.9701203035124282,0.0004909711640651491,1.0559580800352673,0.0013492217965624818,0.9107074581102459,0.0013799954867348885,1.2065142000389137,0.0018957090976640047,0.9724034178639868,0.0015280190802330362,1.0519714118288224,0.0003230169075455377,0.9818277004283313,0.0007621282481171891,1.0548147360256943
Subject08,rest,0,Subject08_1.edf,30.0,0.0015469511572407258,1.3355799302794684,0.0022118116629566732,1.7649616058517967,0.0005882754309974914,1.0705712409549766,0.0004248172772442279,1.113085101683334,0.0008856809624574941,0.9375285414806854,0.0006800696125953735,1.3114685152534167,0.001988176406745295,1.0935596316489078,0.0005623516719890986,1.1404623180816011,0.0002412788077735625,1.0462060839832568,6.037891149015189e-05,1.187919180041305
