subject_id,session,role,file,materialized,sha256,source,zip_md5_expected,integrity,note
sub-01,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,5a9a98677294efca57a9fc0e51c4341de1e94f025bdd621ef6be252a5293a9d6,local_zip,23f1f74cced86b40a0a956c67bba74fb,local_md5_verified,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,90e2625b4b9f8c1c45e0d6a04f8e98c816e425098f6829ad154da927514753e5,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,0be3a503137802d2df12a7a863cae75f710a64cade10926a4a17ae918841b667,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,d422f56d02d3c5aeb5331c4f1e9ce38fa4863b2e02d5b2e76c838d8d80f24288,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,67a4834c032faa881d9584246b9750289666efc963b48e0bf19fe703a236d794,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,e5386f6be0588ed906b8d8a12da3a5b389876578688b3e8b8b1dce870287277c,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-15,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,c91fb881cfba63680c4bdb51115c336ca8ee92e5d498a58ac5fa9e68744cc22d,remote_range,1fd226373725dc3783d33a8c62ed06d6,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,f7ffcc4d7069cdd2685adbe74ee887dc5feb81add6a25b448adb28bfa270b820,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,23b12da8b9af0156b9179ad8b4f71d8e4fc777753d6c65796c988ab5abfaec9b,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,c3e84ec4ccecac7324d86ec9247453bc67e5bce53c9b0095e26a16fef0b1a2c0,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,b6dfbf234f8312ba7741adf162b98d5049f950878056d7b2f2d79f9ac38bace0,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,bf84e0c6c5907d640be08f9cfb9a5282785ddfc3e146b8834900882be6384f21,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-16,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,57d804927e7797c219babebd0f831ef91c9cfccddc40fdf7958aadde9764e175,remote_range,0dbab52411a3d8c2a07f7b2d749039c9,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,a6571b8a304d99ec683ec2e7c9ee388c5fbcd1cff28d6f0125b413b721be0ee5,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,de070877747dbf2bc8d53c529947cb89a0bb6002890e3afa90472ce3e6948b3f,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,08d1b54276d370aeecfaaba28d487608fc01182d5bb47d96a5e6dcbed09fb34b,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,3668e3f094401ff67330e5dc7b3143fcf30e3381d21f9af62d9507e488534a9f,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,3be104b63b0878f2d424fea2cf407ec1596aac5214f488c97cedf97a0e314596,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-17,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,518c11c37b48dcda328e23a9b76217f0f6f3efb52af93e515ea9edf442fc3a07,remote_range,1c81adb20356f3f1429df7d0dd7bb914,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,3195087cf7f469080a16b71973bea109c1da94b9ce24c1a6c19db04aa0ee0cfc,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,6abed3a6ac6cf2181d67bd71085bc8d452a6664d887340cae2205b216774c1f3,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,d59859106111a03352beb19fbe32c0ca51e16067f15eaabd3dfb6dae73c2778f,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,96b0fdee28222772a8bea07996894151ecfed88bfa52d1c662170935ea269a62,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,f32cab066f03f7558c391a7055d872bca41926850c4f78dee00c9af88f104f5d,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-18,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,cd6653d65d6e16766d05d56ca41c05967c23f1b7c19ba00ffbb31aa846b52132,remote_range,76999fc70c7fd2d9ddbd9138deb14f8d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,193c6ca926893c4e97761370d0cfc2b8ea4d7577a6e3ed99e4297596b3df8b87,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,a9fc7e15ee191d943d32e5fc2cc08aa289cf0cc217c41b087a2e6849018ce182,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,0c6121d8b6e5b68a47e5f76a06b676014306d57aaa2afdd8f9f8e17039565286,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,5d2cf462f732728912113c9a3a9500012394307703e8f63a81616a064489f008,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,b584ae0ef14ea2f9461a86dd8494bc6bd606fbc17b3e6e281fd4e293278dd4d3,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-19,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,f30475962dd18a37ebca50c2c5c1829c267e09db42bbd7240091c92962287d30,remote_range,fe9b49a82ce7c4b0fadb2b9e7900bb65,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,f58dd1f4b8c3e617311dcc6b52d5a8d1671adf5193b12177c0b1ee8501811ca7,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,51f8fb613e0bd6751716517f58082a2052b1b1709516aad082436a5abf40ef3a,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,50ccb0f8b8ac19dc7cfc9fe11571ae241bd81303d8f3f6db387ccc8e5b883d80,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,999044eed6654b224401fcbadc679ae7ce80abc4081d44649c0e8d8ff0ead7ed,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,09ca69467d08d882c639884fcc5847240cfc10a9ae3b0d731eb4d7b95da52a75,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-20,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,8906ac0ea7b0c5253541181ad433159c05cda3265091c24669878323405462c8,remote_range,6db83600139c2d075e96593d1a692ff1,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,cefba8d679ccd47249627dbb0ca5f68699654e1403e544c31d9b5fec660a6344,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,ad69dd2a0781aec37188c8ff891e412e22c0c00b936c1c84d8ac71d123531613,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,be74042e9e2b1eafa7a5705ba82ad2403c63c6a82d9f8c0a9262a34ccf52b490,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,9cb48a29de873fbbeb2cb2435325ca7d0d1aee428dc66d80e8b616c059f763f0,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,a93d9b2b6af1e8a41037c8293fb210fee8719d10d85058bf59b1b60a20e818fe,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-21,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,d712da265b8146806a1d37bc86ef06946a1d522cde3f1748851c36416448e322,remote_range,34a1bb2d9f95e5c7664c0fd6c2f00333,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,acebbb4a9cfaf4c50f424e6cbd48c423848c1f3e4c32400a276d739ed58166be,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,e4a6dc2c440771403d8e0e66766dde3bc0f6398854df34e381115ecbb0e7253c,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,aeabb63bba90eb5d9631ff6d92a935d84b6e67e7dbd99f1d173783f93dbb1979,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,993fe47dc99a751e30288f007a4c4dbffaed73a3c80278eb925eff28991f8a7b,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,4db776adffb0db9a83bfbcdad0c7786d77986d1f4acb679e18eecd196d44cbc6,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-22,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,97540ff65cc710f5a97c9e526310c328ee0a5b4452dca8fefd3c1dc1e6865e59,remote_range,4cfd73876a2de9b87a381260d750900d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,578c4566b6115ec569ab2fce4b60337e979b07536cce409658622ad17b7041e5,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,eff43ba43b6e46eb203e89be19477f5813f8faf939991a2b7e521d7713014088,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,e2de160d64896f8ed3ee26d6137aa6e0074324b33661b5f18e06559740c24dea,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,c719f00b755980deb6c48021c4f620c947c987a6fed1364a41e408809a012db4,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,2f47870b520701c5ffa396a9e2ea83767993518db24eb3c7c4d10930ddf0cab4,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-23,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,68bb387c0f7149987e2c48e519bab9f45980a4f35fad986841f8a017ec8dc949,remote_range,e2cdcf884ca801b10951a2ede52d53cb,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,a11bac3d7aceaaf16ee3f080d7c35044961186e5c973a9ea9bafb462ddbaa255,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,413c94bf7602ac57a59b3f61f24248c0e8d0a9cc6f8ab3836a82069e792fd1d8,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,c2c96decfc88a6300d394bf658499dc27a6a0ab2888e0dca83bcdc004f0d8706,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,497a056eb0331dc5fc4a5e5474f32b5d65c3473dfaef04c2bfdb02843c7eae2c,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,26ddb63822ad83cc0b342171c9373d1bdc8714c4ac9dd3ac2d4962a9cd3cb625,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-24,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,63921eaf31767e2aa8b275c4e8a8da6ec94c8b25b535f1b1b38387b19421fa6a,remote_range,b3af9f114daa6f8a6022db580e9e012c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,fed25069b2d6dae82b5acbee3e753dba578b6b549bf1696e88f3cd83bb2481f3,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,5cd5f0fbff3485dbdc1a6a693fa6c2eab2cfa68c7b43a5cf6c687deb41e26a21,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,5ef9bcb2ad05093574e499bbc8ab8162294a1676e205ac0b109aa1dd42427822,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,7e2d21d07405dba8f977fe2cd6b8ccb324cec726cfe1dddb7d0b667bf149fa86,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,2216c3494f93f7a01250a861bb065537d177f03c4723eeba77c028cd76d0ce10,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-25,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,88d26399a784f94e10649526911e826806e826ef2335da813cf4d1feb0777dda,remote_range,bbe75eb0758ff331f0807b242ee3119c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,645ca28d1290c7a85be0446ade2ca6c198b3f2598c80599bca2e18d2b599a621,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,ba9f75327fdf83b8f1877b3598dec0afc8a3c6112b4cd54365ef167eb5d8dbbd,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,f111a4d4845804fd6ddad209842d944cc6acd9edd2d457b47c560be7d620ab30,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,88a82bf187483a568602ba51fb95da7c4809bb436a4796a291e8ca54fdfbadc6,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,3e6cdfa109053989595f340889e0c73312c9f2c3ad1ec8eb7c9864019db256bb,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-26,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,7b4d69232ace6fa97ae2cbcf0684fc055bf67bf40bc94dbc14e1890597c4100e,remote_range,e650edc8edcbbb295f3fa49f0bc9c62d,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,ba8ea14cf64ad13b0f5e6c793fb77b6f346eb706d33fd0790c1fdc639ebd6b1e,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.fdt,YES_local_exact_input,de070877747dbf2bc8d53c529947cb89a0bb6002890e3afa90472ce3e6948b3f,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,scored_rest_RS_End_EO,RS_End_EO.set,YES_local_exact_input,fa4ca5cf9b525f3da2121ce0f05aa859a33c8916acb0635c968b637bf9c3dc70,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,scored_rest_RS_End_EO,RS_End_EO.fdt,YES_local_exact_input,3668e3f094401ff67330e5dc7b3143fcf30e3381d21f9af62d9507e488534a9f,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,scored_task_MATBdiff,MATBdiff.set,YES_local_exact_input,6da95cac99bc0827fbf2425d48f454c54f025ef7e323922c8e099d3141838a2d,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-27,ses-S1,scored_task_MATBdiff,MATBdiff.fdt,YES_local_exact_input,518c11c37b48dcda328e23a9b76217f0f6f3efb52af93e515ea9edf442fc3a07,remote_range,0751c82f0cbeb2ee07e8ecec66d2797c,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
sub-28,ses-S1,calibration_RS_Beg_EO,RS_Beg_EO.set,YES_local_exact_input,5dfbf56956b07f4f5656ce6c7fd0832daaf4ae2bb22e29041f1c8890409bf8e1,remote_range,4d3862026ba6775f29b68a0c2b32e5f7,remote_range_read_zip_crc32_validated_on_extract,exact-input SHA-256 (full-archive MD5 for local; CRC32-validated member for remote)
